year,state,state_po,office,district,stage,special,candidate,party_detailed,party_simplified,candidatevotes,totalvotes
2024,TENNESSEE,TN,US SENATE,statewide,GEN,FALSE,GLORIA JOHNSON,DEMOCRATIC,DEMOCRAT,1027461,3007608
2024,TENNESSEE,TN,US SENATE,statewide,GEN,FALSE,THARON CHANDLER,INDEPENDENT,OTHER,28444,3007608
2024,TENNESSEE,TN,US SENATE,statewide,GEN,FALSE,"PAMELA JEANINE ""P."" MOSES",INDEPENDENT,OTHER,24682,3007608
2024,TENNESSEE,TN,US SENATE,statewide,GEN,FALSE,HASTINA ROBINSON,INDEPENDENT,OTHER,8278,3007608
2024,TEXAS,TX,US SENATE,statewide,GEN,FALSE,TED CRUZ,REPUBLICAN,REPUBLICAN,5990741,11291854
2024,TEXAS,TX,US SENATE,statewide,GEN,FALSE,COLIN ALLRED,DEMOCRATIC,DEMOCRAT,5031249,11291854
2024,TEXAS,TX,US SENATE,statewide,GEN,FALSE,TED BROWN,LIBERTARIAN,LIBERTARIAN,267039,11291854
2024,TEXAS,TX,US SENATE,statewide,GEN,FALSE,TRACY ANDRUS,WRITE-IN,OTHER,919,11291854
2024,TEXAS,TX,US SENATE,statewide,GEN,FALSE,ANALISA ROCHE,WRITE-IN,OTHER,1906,11291854
2024,UTAH,UT,US SENATE,statewide,GEN,FALSE,CARLTON E. BOWEN,INDEPENDENT AMERICAN,OTHER,83972,1463509
2024,UTAH,UT,US SENATE,statewide,GEN,FALSE,JOHN CURTIS,REPUBLICAN,REPUBLICAN,914700,1463509
2024,UTAH,UT,US SENATE,statewide,GEN,FALSE,CAROLINE GLEICH,DEMOCRATIC,DEMOCRAT,464515,1463509
2024,UTAH,UT,US SENATE,statewide,GEN,FALSE,LAIRD FETZER HAMBLIN,UNAFFILIATED,OTHER,322,1463509
2024,VIRGINIA,VA,US SENATE,statewide,GEN,FALSE,HUNG CAO,REPUBLICAN,REPUBLICAN,2019911,4445535
2024,VIRGINIA,VA,US SENATE,statewide,GEN,FALSE,TIMOTHY M. KAINE,DEMOCRATIC,DEMOCRAT,2417115,4445535
2024,VIRGINIA,VA,US SENATE,statewide,GEN,FALSE,WRITE-IN,,OTHER,8509,4445535
2024,VERMONT,VT,US SENATE,statewide,GEN,FALSE,BERNIE SANDERS,INDEPENDENT,OTHER,229429,372885
2024,VERMONT,VT,US SENATE,statewide,GEN,FALSE,GERALD MALLOY,REPUBLICAN,REPUBLICAN,116512,372885
2024,VERMONT,VT,US SENATE,statewide,GEN,FALSE,STEVE BERRY,INDEPENDENT,OTHER,7941,372885
2024,VERMONT,VT,US SENATE,statewide,GEN,FALSE,MATT HILL,LIBERTARIAN,LIBERTARIAN,4530,372885
2024,VERMONT,VT,US SENATE,statewide,GEN,FALSE,JUSTIN SCHOVILLE,PEACE AND JUSTICE,OTHER,3339,372885
2024,VERMONT,VT,US SENATE,statewide,GEN,FALSE,MARK STEWART GREENSTEIN,EPIC,OTHER,1104,372885
2024,VERMONT,VT,US SENATE,statewide,GEN,FALSE,WRITE-IN,,OTHER,398,372885
2024,VERMONT,VT,US SENATE,statewide,GEN,FALSE,UNDERVOTES,,OTHER,9336,372885
2024,VERMONT,VT,US SENATE,statewide,GEN,FALSE,SPOILED,,OTHER,296,372885
2024,WASHINGTON,WA,US SENATE,statewide,GEN,FALSE,MARIA CANTWELL,DEMOCRATIC,DEMOCRAT,2252577,3812391
2024,WASHINGTON,WA,US SENATE,statewide,GEN,FALSE,DR RAUL GARCIA,GOP,REPUBLICAN,1549187,3812391
2024,WASHINGTON,WA,US SENATE,statewide,GEN,FALSE,WRITE-IN,,OTHER,10627,3812391
2024,WISCONSIN,WI,US SENATE,statewide,GEN,FALSE,TAMMY BALDWIN,DEMOCRATIC,DEMOCRAT,1672777,3390787
2024,WISCONSIN,WI,US SENATE,statewide,GEN,FALSE,ERIC HOVDE,REPUBLICAN,REPUBLICAN,1643996,3390787
2024,WISCONSIN,WI,US SENATE,statewide,GEN,FALSE,PHIL ANDERSON,INDEPENDENT,OTHER,42315,3390787
2024,WISCONSIN,WI,US SENATE,statewide,GEN,FALSE,THOMAS LEAGER,INDEPENDENT,OTHER,28751,3390787
2024,WISCONSIN,WI,US SENATE,statewide,GEN,FALSE,JOHN SCHIESS,WRITE-IN,OTHER,26,3390787
2024,WISCONSIN,WI,US SENATE,statewide,GEN,FALSE,WRITE-IN,,OTHER,2922,3390787
2024,WEST VIRGINIA,WV,US SENATE,statewide,GEN,FALSE,JIM JUSTICE,REPUBLICAN,REPUBLICAN,514079,747717
2024,WEST VIRGINIA,WV,US SENATE,statewide,GEN,FALSE,GLENN ELLIOTT,DEMOCRATIC,DEMOCRAT,207548,747717
2024,WEST VIRGINIA,WV,US SENATE,statewide,GEN,FALSE,DAVID MORAN,LIBERTARIAN,LIBERTARIAN,26075,747717
2024,WEST VIRGINIA,WV,US SENATE,statewide,GEN,FALSE,JOSHUA STANDRIDGE,,OTHER,2,747717
2024,WEST VIRGINIA,WV,US SENATE,statewide,GEN,FALSE,LEWIE ANDREWS,,OTHER,6,747717
2024,WEST VIRGINIA,WV,US SENATE,statewide,GEN,FALSE,TIM STEVENSKI,,OTHER,7,747717
2024,WYOMING,WY,US SENATE,statewide,GEN,FALSE,JOHN BARRASSO,REPUBLICAN,REPUBLICAN,198418,271123
2024,WYOMING,WY,US SENATE,statewide,GEN,FALSE,SCOTT D MORROW,DEMOCRATIC,DEMOCRAT,63727,271123
2024,WYOMING,WY,US SENATE,statewide,GEN,FALSE,WRITE-IN,,OTHER,2017,271123
2024,WYOMING,WY,US SENATE,statewide,GEN,FALSE,OVERVOTES,,OTHER,101,271123
2024,WYOMING,WY,US SENATE,statewide,GEN,FALSE,UNDERVOTES,,OTHER,6860,271123
